ano,mes,ano_mes,corretora,acao,variacao
2016,11,201611,BB Investimentos,Gerdau PN (GGBR4),23.14
2016,11,201611,BB Investimentos,Itaú Unibanco PN (ITUB4),-7.72
2016,11,201611,BB Investimentos,Pão de Açúcar PN (PCAR4),-10.49
2016,11,201611,BB Investimentos,Petrobras PN (PETR4),-9.55
2016,11,201611,BB Investimentos,Vale PNA (VALE5),23.85
2016,11,201611,Citi Corretora,Ecorodovias ON (ECOR3),-14.14
2016,11,201611,Citi Corretora,Gerdau PN (GGBR4),23.14
2016,11,201611,Citi Corretora,Lojas Renner ON (LREN3),-16.74
2016,11,201611,Citi Corretora,Petrobras PN (PETR4),-9.55
2016,11,201611,Citi Corretora,Taesa UNIT (TAEE11),-8.28
2016,11,201611,Genial Investimentos,BB Seguridade ON (BBSE3),-11.98
2016,11,201611,Genial Investimentos,Copel PNB (CPLE6),-20.79
2016,11,201611,Genial Investimentos,Itaú Unibanco PN (ITUB4),-7.72
2016,11,201611,Genial Investimentos,Raia Drogasil ON (RADL3),-8.99
2016,11,201611,Genial Investimentos,Telefônica Brasil PN (VIVT4),-2.21
2016,11,201611,Guide Investimentos,BR Malls Part. ON (BRML3),-15.49
2016,11,201611,Guide Investimentos,Eletrobrás PNB (ELET6),3.58
2016,11,201611,Guide Investimentos,São Martinho ON (SMTO3),-15.27
2016,11,201611,Guide Investimentos,Suzano Papel PNA (SUZB5),14.12
2016,11,201611,Guide Investimentos,Taesa UNIT (TAEE11),-8.28
2016,11,201611,Planner Corretora,BB Seguridade ON (BBSE3),-11.98
2016,11,201611,Planner Corretora,Bradesco PN (BBDC4),-10.99
2016,11,201611,Planner Corretora,Hypermarcas ON (HYPE3),-2.95
2016,11,201611,Planner Corretora,Itausa PN (ITSA4),-8.79
2016,11,201611,Planner Corretora,Petrobras PN (PETR4),-9.55
2016,11,201611,Rico Corretora,Cosan ON (CSAN3),-8.01
2016,11,201611,Rico Corretora,BM&FBovespa ON (BVMF3),-11.27
2016,11,201611,Rico Corretora,Itaú Unibanco PN (ITUB4),-7.72
2016,11,201611,Rico Corretora,Lojas Renner ON (LREN3),-16.74
2016,11,201611,Rico Corretora,Petrobras PN (PETR4),-9.55
2016,11,201611,Santander Corretora,Banco do Brasil ON (BBAS3),-2.38
2016,11,201611,Santander Corretora,BM&FBovespa ON (BVMF3),-11.27
2016,11,201611,Santander Corretora,Cemig PN (CMIG4),-18.97
2016,11,201611,Santander Corretora,Petrobras PN (PETR4),-9.55
2016,11,201611,Santander Corretora,Rumo Log. ON (RUMO3),-10.92
2016,11,201611,XP Investimentos,Banco do Brasil ON (BBAS3),-2.38
2016,11,201611,XP Investimentos,BB Seguridade ON (BBSE3),-11.98
2016,11,201611,XP Investimentos,Ecorodovias ON (ECOR3),-14.14
2016,11,201611,XP Investimentos,Gerdau PN (GGBR4),23.14
2016,11,201611,XP Investimentos,Itaú Unibanco PN (ITUB4),-7.72
2016,10,201610,Ágora Investimentos,BM&FBovespa ON (BVMF3),11.84
2016,10,201610,Ágora Investimentos,Hypermarcas ON (HYPE3),-3.98
2016,10,201610,Ágora Investimentos,Petrobras PN (PETR4),30.36
2016,10,201610,Ágora Investimentos,Transmissão Paulista PN (TRPL4),4.94
2016,10,201610,Ágora Investimentos,Via Varejo UNIT (VVAR11),43.64
2016,10,201610,Ativa Investimentos,Equatorial ON (EQTL3),13.16
2016,10,201610,Ativa Investimentos,Gerdau PN (GGBR4),24.38
2016,10,201610,Ativa Investimentos,Itaú Unibanco PN (ITUB4),18.97
2016,10,201610,Ativa Investimentos,Petrobras PN (PETR4),30.36
2016,10,201610,Ativa Investimentos,Raia Drogasil ON (RADL3),6.91
2016,10,201610,BB Investimentos,CVC Brasil ON (CVCB3),1.87
2016,10,201610,BB Investimentos,Gerdau PN (GGBR4),24.38
2016,10,201610,BB Investimentos,Itaú Unibanco PN (ITUB4),18.97
2016,10,201610,BB Investimentos,Petrobras PN (PETR4),30.36
2016,10,201610,BB Investimentos,Vale PNA (VALE5),33.96
2016,10,201610,Citi Corretora,AES Tietê UNIT (TIET11),3.31
2016,10,201610,Citi Corretora,Cielo ON (CIEL3),-0.34
2016,10,201610,Citi Corretora,Ecorodovias ON (ECOR3),6.52
2016,10,201610,Citi Corretora,Lojas Renner ON (LREN3),10.34
2016,10,201610,Citi Corretora,Petrobras PN (PETR4),30.36
2016,10,201610,Genial Investimentos,Ambev ON (ABEV3),-5.0
2016,10,201610,Genial Investimentos,BB Seguridade ON (BBSE3),7.56
2016,10,201610,Genial Investimentos,Copel PNB (CPLE6),8.68
2016,10,201610,Genial Investimentos,Itaú Unibanco PN (ITUB4),18.97
2016,10,201610,Genial Investimentos,Transmissão Paulista PN (TRPL4),4.94
2016,10,201610,Guide Investimentos,BR Malls Part. ON (BRML3),3.9
2016,10,201610,Guide Investimentos,CCR ON (CCRO3),2.42
2016,10,201610,Guide Investimentos,Klabin UNIT (KLBN11),-3.46
2016,10,201610,Guide Investimentos,Petrobras PN (PETR4),30.36
2016,10,201610,Guide Investimentos,Randon Part. PN (RAPT4),3.69
2016,10,201610,Planner Corretora,BB Seguridade ON (BBSE3),7.56
2016,10,201610,Planner Corretora,Cielo ON (CIEL3),-0.34
2016,10,201610,Planner Corretora,Klabin UNIT (KLBN11),-3.46
2016,10,201610,Planner Corretora,Natura ON (NATU3),-1.83
2016,10,201610,Planner Corretora,Ultrapar ON (UGPA3),1.79
2016,10,201610,Rico Corretora,BRF ON (BRFS3),-3.47
2016,10,201610,Rico Corretora,Ecorodovias ON (ECOR3),6.52
2016,10,201610,Rico Corretora,Itaú Unibanco PN (ITUB4),18.97
2016,10,201610,Rico Corretora,Petrobras PN (PETR4),30.36
2016,10,201610,Rico Corretora,Porto Seguro ON (PSSA3),4.61
2016,10,201610,Santander Corretora,Banco do Brasil ON (BBAS3),28.46
2016,10,201610,Santander Corretora,BM&FBovespa ON (BVMF3),11.84
2016,10,201610,Santander Corretora,Petrobras PN (PETR4),30.36
2016,10,201610,Santander Corretora,Raia Drogasil ON (RADL3),6.91
2016,10,201610,Santander Corretora,Rumo Log. ON (RUMO3),12.97
2016,10,201610,XP Investimentos,Banco do Brasil ON (BBAS3),28.46
2016,10,201610,XP Investimentos,BB Seguridade ON (BBSE3),7.56
2016,10,201610,XP Investimentos,Ecorodovias ON (ECOR3),6.52
2016,10,201610,XP Investimentos,Gerdau PN (GGBR4),24.38
2016,10,201610,XP Investimentos,Itaú Unibanco PN (ITUB4),18.97
2016,09,201609,Ágora Investimentos,BM&FBovespa ON (BVMF3),-6.14
2016,09,201609,Ágora Investimentos,CESP PNB (CESP6),8.97
2016,09,201609,Ágora Investimentos,Hypermarcas ON (HYPE3),6.78
2016,09,201609,Ágora Investimentos,Petrobras PN (PETR4),5.6
2016,09,201609,Ágora Investimentos,Transmissão Paulista PN (TRPL4),-1.79
2016,09,201609,Ativa Investimentos,Equatorial ON (EQTL3),-0.49
2016,09,201609,Ativa Investimentos,Gerdau PN (GGBR4),-2.42
2016,09,201609,Ativa Investimentos,Itaú Unibanco PN (ITUB4),-0.88
2016,09,201609,Ativa Investimentos,Petrobras PN (PETR4),5.6
2016,09,201609,Ativa Investimentos,Raia Drogasil ON (RADL3),11.27
2016,09,201609,BB Investimentos,Bradesco PN (BBDC4),2.16
2016,09,201609,BB Investimentos,Cielo ON (CIEL3),-2.46
2016,09,201609,BB Investimentos,Pão de Açúcar PN (PCAR4),5.44
2016,09,201609,BB Investimentos,Petrobras PN (PETR4),5.6
2016,09,201609,BB Investimentos,Vale PNA (VALE5),6.43
2016,09,201609,Citi Corretora,AES Tietê UNIT (TIET11),-4.13
2016,09,201609,Citi Corretora,BB Seguridade ON (BBSE3),2.5
2016,09,201609,Citi Corretora,Cielo ON (CIEL3),-2.46
2016,09,201609,Citi Corretora,Ecorodovias ON (ECOR3),6.85
2016,09,201609,Citi Corretora,Rumo Log. ON (RUMO3),-12.22
2016,09,201609,Genial Investimentos,Ambev ON (ABEV3),3.28
2016,09,201609,Genial Investimentos,BB Seguridade ON (BBSE3),2.5
2016,09,201609,Genial Investimentos,Itaú Unibanco PN (ITUB4),-0.88
2016,09,201609,Genial Investimentos,Transmissão Paulista PN (TRPL4),-1.79
2016,09,201609,Genial Investimentos,Vale PNA (VALE5),6.43
2016,09,201609,Guide Investimentos,BR Malls Part. ON (BRML3),-0.32
2016,09,201609,Guide Investimentos,Cosan ON (CSAN3),0.24
2016,09,201609,Guide Investimentos,Klabin UNIT (KLBN11),0.24
2016,09,201609,Guide Investimentos,Petrobras PN (PETR4),5.6
2016,09,201609,Guide Investimentos,Telefônica Brasil PN (VIVT4),-3.57
2016,09,201609,Planner Corretora,Cielo ON (CIEL3),-2.46
2016,09,201609,Planner Corretora,Itausa PN (ITSA4),-2.85
2016,09,201609,Planner Corretora,Lojas Renner ON (LREN3),-4.3
2016,09,201609,Planner Corretora,Multiplan ON (MULT3),8.39
2016,09,201609,Planner Corretora,Ultrapar ON (UGPA3),-4.53
2016,09,201609,Rico Corretora,BB Seguridade ON (BBSE3),2.5
2016,09,201609,Rico Corretora,Itaú Unibanco PN (ITUB4),-0.88
2016,09,201609,Rico Corretora,Localiza ON (RENT3),-1.61
2016,09,201609,Rico Corretora,Petrobras PN (PETR4),5.6
2016,09,201609,Rico Corretora,Sabesp ON (SBSP3),2.72
2016,09,201609,Santander Corretora,Banco do Brasil ON (BBAS3),-1.3
2016,09,201609,Santander Corretora,Cielo ON (CIEL3),-2.46
2016,09,201609,Santander Corretora,Petrobras PN (PETR4),5.6
2016,09,201609,Santander Corretora,Raia Drogasil ON (RADL3),11.27
2016,09,201609,Santander Corretora,Rumo Log. ON (RUMO3),-12.22
2016,09,201609,XP Investimentos,Banco do Brasil ON (BBAS3),-1.3
2016,09,201609,XP Investimentos,BB Seguridade ON (BBSE3),2.5
2016,09,201609,XP Investimentos,Ecorodovias ON (ECOR3),6.85
2016,09,201609,XP Investimentos,Gerdau PN (GGBR4),-2.42
2016,09,201609,XP Investimentos,Itaú Unibanco PN (ITUB4),-0.88
2016,08,201608,Ágora Investimentos,BB Seguridade ON (BBSE3),-0.58
2016,08,201608,Ágora Investimentos,BM&FBovespa ON (BVMF3),-5.64
2016,08,201608,Ágora Investimentos,BRF ON (BRFS3),-0.83
2016,08,201608,Ágora Investimentos,Hypermarcas ON (HYPE3),-4.92
2016,08,201608,Ágora Investimentos,Via Varejo UNIT (VVAR11),-7.46
2016,08,201608,Ativa Investimentos,Gerdau PN (GGBR4),17.53
2016,08,201608,Ativa Investimentos,BR Malls Part. ON (BRML3),-12.23
2016,08,201608,Ativa Investimentos,Equatorial ON (EQTL3),-8.93
2016,08,201608,Ativa Investimentos,Itaú Unibanco PN (ITUB4),7.15
2016,08,201608,Ativa Investimentos,Raia Drogasil ON (RADL3),-9.96
2016,08,201608,BB Investimentos,Cielo ON (CIEL3),-8.6
2016,08,201608,BB Investimentos,Hypermarcas ON (HYPE3),-4.92
2016,08,201608,BB Investimentos,Iochpe-Maxion ON (MYPK3),5.2
2016,08,201608,BB Investimentos,MRV ON (MRVE3),-9.23
2016,08,201608,BB Investimentos,Vale PNA (VALE5),-3.6
2016,08,201608,Citi Corretora,AES Tietê UNIT (TIET11),-0.37
2016,08,201608,Citi Corretora,BB Seguridade ON (BBSE3),-0.58
2016,08,201608,Citi Corretora,Cosan ON (CSAN3),10.48
2016,08,201608,Citi Corretora,Ecorodovias ON (ECOR3),1.34
2016,08,201608,Citi Corretora,Rumo Log. ON (RUMO3),17.65
2016,08,201608,Genial Investimentos,BB Seguridade ON (BBSE3),-0.58
2016,08,201608,Genial Investimentos,Duratex ON (DTEX3),-12.31
2016,08,201608,Genial Investimentos,Itaú Unibanco PN (ITUB4),7.15
2016,08,201608,Genial Investimentos,Transmissão Paulista PN (TRPL4),-2.61
2016,08,201608,Genial Investimentos,Vale PNA (VALE5),-3.6
2016,08,201608,Guide Investimentos,Banco do Brasil ON (BBAS3),10.85
2016,08,201608,Guide Investimentos,BR Malls Part. ON (BRML3),-12.23
2016,08,201608,Guide Investimentos,BRF ON (BRFS3),-0.83
2016,08,201608,Guide Investimentos,Rumo Log. ON (RUMO3),17.65
2016,08,201608,Guide Investimentos,Ultrapar ON (UGPA3),1.55
2016,08,201608,Planner Corretora,Ambev ON (ABEV3),2.07
2016,08,201608,Planner Corretora,BB Seguridade ON (BBSE3),-0.58
2016,08,201608,Planner Corretora,Bradesco PN (BBDC4),2.54
2016,08,201608,Planner Corretora,Ultrapar ON (UGPA3),1.55
2016,08,201608,Planner Corretora,Weg ON (WEGE3),8.51
2016,08,201608,Rico Corretora,CCR ON (CCRO3),-8.92
2016,08,201608,Rico Corretora,Cielo ON (CIEL3),-8.6
2016,08,201608,Rico Corretora,Itaú Unibanco PN (ITUB4),7.15
2016,08,201608,Rico Corretora,Lojas Renner ON (LREN3),-5.98
2016,08,201608,Rico Corretora,Petrobras PN (PETR4),8.26
2016,08,201608,Santander Corretora,AES Tietê UNIT (TIET11),-0.37
2016,08,201608,Santander Corretora,Cemig PN (CMIG4),-3.74
2016,08,201608,Santander Corretora,Cielo ON (CIEL3),-8.6
2016,08,201608,Santander Corretora,Petrobras PN (PETR4),8.26
2016,08,201608,Santander Corretora,Rumo Log. ON (RUMO3),17.65
2016,08,201608,XP Investimentos,Banco do Brasil ON (BBAS3),10.85
2016,08,201608,XP Investimentos,BB Seguridade ON (BBSE3),-0.58
2016,08,201608,XP Investimentos,Ecorodovias ON (ECOR3),1.34
2016,08,201608,XP Investimentos,Gerdau PN (GGBR4),17.53
2016,08,201608,XP Investimentos,Itaú Unibanco PN (ITUB4),7.15
2016,07,201607,Ágora Investimentos,BB Seguridade ON (BBSE3),7.22
2016,07,201607,Ágora Investimentos,Cielo ON (CIEL3),8.54
2016,07,201607,Ágora Investimentos,Hypermarcas ON (HYPE3),18.71
2016,07,201607,Ágora Investimentos,Lojas Renner ON (LREN3),15.07
2016,07,201607,Ágora Investimentos,M. Dias Branco ON (MDIA3),10.95
2016,07,201607,Ativa Investimentos,Ambev ON (ABEV3),-0.65
2016,07,201607,Ativa Investimentos,BR Malls Part. ON (BRML3),9.42
2016,07,201607,Ativa Investimentos,Equatorial ON (EQTL3),14.14
2016,07,201607,Ativa Investimentos,Itaú Unibanco PN (ITUB4),11.57
2016,07,201607,Ativa Investimentos,Raia Drogasil ON (RADL3),4.97
2016,07,201607,BB Investimentos,Raia Drogasil ON (RADL3),4.97
2016,07,201607,BB Investimentos,Cielo ON (CIEL3),8.54
2016,07,201607,BB Investimentos,Estacio Part. ON (ESTC3),4.07
2016,07,201607,BB Investimentos,Localiza ON (RENT3),17.32
2016,07,201607,BB Investimentos,Vale PNA (VALE5),15.2
2016,07,201607,Citi Corretora,AES Tietê UNIT (TIET11),16.29
2016,07,201607,Citi Corretora,BB Seguridade ON (BBSE3),7.22
2016,07,201607,Citi Corretora,Cielo ON (CIEL3),8.54
2016,07,201607,Citi Corretora,Cosan ON (CSAN3),2.22
2016,07,201607,Citi Corretora,Rumo Log. ON (RUMO3),24.9
2016,07,201607,Genial Investimentos,Ambev ON (ABEV3),-0.65
2016,07,201607,Genial Investimentos,BB Seguridade ON (BBSE3),7.22
2016,07,201607,Genial Investimentos,Cetip ON (CTIP3),-1.19
2016,07,201607,Genial Investimentos,Equatorial ON (EQTL3),14.14
2016,07,201607,Genial Investimentos,Ultrapar ON (UGPA3),4.12
2016,07,201607,Guide Investimentos,BR Malls Part. ON (BRML3),9.42
2016,07,201607,Guide Investimentos,EZtec ON (EZTC3),11.25
2016,07,201607,Guide Investimentos,Rumo Log. ON (RUMO3),24.9
2016,07,201607,Guide Investimentos,São Martinho ON (SMTO3),-0.52
2016,07,201607,Guide Investimentos,Ultrapar ON (UGPA3),4.12
2016,07,201607,Planner Corretora,Ambev ON (ABEV3),-0.65
2016,07,201607,Planner Corretora,BB Seguridade ON (BBSE3),7.22
2016,07,201607,Planner Corretora,Bradesco PN (BBDC4),12.7
2016,07,201607,Planner Corretora,Ultrapar ON (UGPA3),4.12
2016,07,201607,Planner Corretora,Weg ON (WEGE3),11.14
2016,07,201607,Rico Corretora,Itaú Unibanco PN (ITUB4),11.57
2016,07,201607,Rico Corretora,BM&FBovespa ON (BVMF3),6.06
2016,07,201607,Rico Corretora,CCR ON (CCRO3),11.49
2016,07,201607,Rico Corretora,Lojas Renner ON (LREN3),15.07
2016,07,201607,Rico Corretora,Ultrapar ON (UGPA3),4.12
2016,07,201607,Santander Corretora,Banco do Brasil ON (BBAS3),22.53
2016,07,201607,Santander Corretora,Cemig PN (CMIG4),24.86
2016,07,201607,Santander Corretora,Cielo ON (CIEL3),8.54
2016,07,201607,Santander Corretora,Ecorodovias ON (ECOR3),-2.03
2016,07,201607,Santander Corretora,Rumo Log. ON (RUMO3),24.9
2016,07,201607,XP Investimentos,BB Seguridade ON (BBSE3),7.22
2016,07,201607,XP Investimentos,BM&FBovespa ON (BVMF3),6.06
2016,07,201607,XP Investimentos,Ecorodovias ON (ECOR3),-2.03
2016,07,201607,XP Investimentos,Itaú Unibanco PN (ITUB4),11.57
2016,07,201607,XP Investimentos,Lojas Americanas PN (LAME4),19.32
2016,06,201606,Ágora Investimentos,BB Seguridade ON (BBSE3),3.12
2016,06,201606,Ágora Investimentos,BRF ON (BRFS3),-1.18
2016,06,201606,Ágora Investimentos,Estacio Part. ON (ESTC3),56.17
2016,06,201606,Ágora Investimentos,Hypermarcas ON (HYPE3),-18.11
2016,06,201606,Ágora Investimentos,Lojas Renner ON (LREN3),13.62
2016,06,201606,Ativa Investimentos,Ambev ON (ABEV3),-0.31
2016,06,201606,Ativa Investimentos,BR Malls Part. ON (BRML3),11.26
2016,06,201606,Ativa Investimentos,Equatorial ON (EQTL3),6.69
2016,06,201606,Ativa Investimentos,Itaú Unibanco PN (ITUB4),4.36
2016,06,201606,Ativa Investimentos,Raia Drogasil ON (RADL3),9.58
2016,06,201606,BB Investimentos,Equatorial ON (EQTL3),6.69
2016,06,201606,BB Investimentos,Fibria ON (FIBR3),-35.54
2016,06,201606,BB Investimentos,Itaú Unibanco PN (ITUB4),4.36
2016,06,201606,BB Investimentos,Raia Drogasil ON (RADL3),9.58
2016,06,201606,BB Investimentos,Suzano Papel PNA (SUZB5),-22.71
2016,06,201606,Citi Corretora,AES Tietê UNIT (TIET11),4.08
2016,06,201606,Citi Corretora,Ambev ON (ABEV3),-0.31
2016,06,201606,Citi Corretora,BB Seguridade ON (BBSE3),3.12
2016,06,201606,Citi Corretora,Cielo ON (CIEL3),6.65
2016,06,201606,Citi Corretora,Cosan ON (CSAN3),1.46
2016,06,201606,Genial Investimentos,Ambev ON (ABEV3),-0.31
2016,06,201606,Genial Investimentos,Bradesco PN (BBDC4),11.24
2016,06,201606,Genial Investimentos,Equatorial ON (EQTL3),6.69
2016,06,201606,Genial Investimentos,Suzano Papel PNA (SUZB5),-22.71
2016,06,201606,Genial Investimentos,Ultrapar ON (UGPA3),4.19
2016,06,201606,Guide Investimentos,Cosan ON (CSAN3),1.46
2016,06,201606,Guide Investimentos,EZtec ON (EZTC3),1.52
2016,06,201606,Guide Investimentos,Fibria ON (FIBR3),-35.54
2016,06,201606,Guide Investimentos,Iguatemi ON (IGTA3),8.76
2016,06,201606,Guide Investimentos,Rumo Log. ON (RUMO3),3.38
2016,06,201606,Planner Corretora,Ambev ON (ABEV3),-0.31
2016,06,201606,Planner Corretora,Bradesco PN (BBDC4),11.24
2016,06,201606,Planner Corretora,Klabin UNIT (KLBN11),-15.04
2016,06,201606,Planner Corretora,Lojas Renner ON (LREN3),13.62
2016,06,201606,Planner Corretora,Weg ON (WEGE3),-4.12
2016,06,201606,Rico Corretora,Itaú Unibanco PN (ITUB4),4.36
2016,06,201606,Rico Corretora,Lojas Americanas PN (LAME4),4.62
2016,06,201606,Rico Corretora,Raia Drogasil ON (RADL3),9.58
2016,06,201606,Rico Corretora,Ultrapar ON (UGPA3),4.19
2016,06,201606,Rico Corretora,Weg ON (WEGE3),-4.12
2016,06,201606,Santander Corretora,Banco do Brasil ON (BBAS3),5.05
2016,06,201606,Santander Corretora,BB Seguridade ON (BBSE3),3.12
2016,06,201606,Santander Corretora,Estacio Part. ON (ESTC3),56.17
2016,06,201606,Santander Corretora,Localiza ON (RENT3),3.76
2016,06,201606,Santander Corretora,Rumo Log. ON (RUMO3),3.38
2016,06,201606,XP Investimentos,BB Seguridade ON (BBSE3),3.12
2016,06,201606,XP Investimentos,BM&FBovespa ON (BVMF3),13.07
2016,06,201606,XP Investimentos,Ecorodovias ON (ECOR3),6.75
2016,06,201606,XP Investimentos,Itaú Unibanco PN (ITUB4),4.36
2016,06,201606,XP Investimentos,Lojas Renner ON (LREN3),13.62
2016,05,201605,Ágora Investimentos,BB Seguridade ON (BBSE3),-9.13
2016,05,201605,Ágora Investimentos,BRF ON (BRFS3),-7.17
2016,05,201605,Ágora Investimentos,CCR ON (CCRO3),-5.75
2016,05,201605,Ágora Investimentos,Lojas Renner ON (LREN3),0.63
2016,05,201605,Ágora Investimentos,Hypermarcas ON (HYPE3),-5.42
2016,05,201605,Ativa Investimentos,BR Malls Part. ON (BRML3),-11.31
2016,05,201605,Ativa Investimentos,Equatorial ON (EQTL3),7.19
2016,05,201605,Ativa Investimentos,Itaú Unibanco PN (ITUB4),-11.58
2016,05,201605,Ativa Investimentos,Raia Drogasil ON (RADL3),4.91
2016,05,201605,Ativa Investimentos,Pão de Açúcar PN (PCAR4),-20.08
2016,05,201605,BB Investimentos,Bradesco PN (BBDC4),-11.91
2016,05,201605,BB Investimentos,CCR ON (CCRO3),-5.75
2016,05,201605,BB Investimentos,Localiza ON (RENT3),0.77
2016,05,201605,BB Investimentos,Petrobras PN (PETR4),-21.41
2016,05,201605,BB Investimentos,Vale PNA (VALE5),-28.59
2016,05,201605,Citi Corretora,AES Tiete UNIT (TIET11),2.31
2016,05,201605,Citi Corretora,Ambev ON (ABEV3),-1.44
2016,05,201605,Citi Corretora,BB Seguridade ON (BBSE3),-9.13
2016,05,201605,Citi Corretora,Cielo ON (CIEL3),-5.22
2016,05,201605,Citi Corretora,Cosan ON (CSAN3),5.3
2016,05,201605,Genial Investimentos,BM&FBovespa ON (BVMF3),-6.87
2016,05,201605,Genial Investimentos,Hypermarcas ON (HYPE3),-5.42
2016,05,201605,Genial Investimentos,Itaú Unibanco PN (ITUB4),-11.58
2016,05,201605,Genial Investimentos,Light ON (LIGT3),-12.62
2016,05,201605,Genial Investimentos,CSN ON (CSNA3),-50.23
2016,05,201605,Guide Investimentos,Ecorodovias ON (ECOR3),4.67
2016,05,201605,Guide Investimentos,EZtec ON (EZTC3),5.39
2016,05,201605,Guide Investimentos,Hypermarcas ON (HYPE3),-5.42
2016,05,201605,Guide Investimentos,Kroton ON (KROT3),-12.56
2016,05,201605,Guide Investimentos,São Martinho ON (SMTO3),20.32
2016,05,201605,Planner Corretora,Itaú Unibanco PN (ITUB4),-11.58
2016,05,201605,Planner Corretora,Estacio Part. ON (ESTC3),-8.51
2016,05,201605,Planner Corretora,Lojas Renner ON (LREN3),0.63
2016,05,201605,Planner Corretora,Pão de Açúcar PN (PCAR4),-20.08
2016,05,201605,Planner Corretora,Weg ON (WEGE3),-5.2
2016,05,201605,Rico Corretora,Cielo ON (CIEL3),-5.22
2016,05,201605,Rico Corretora,Itaú Unibanco PN (ITUB4),-11.58
2016,05,201605,Rico Corretora,Lojas Americanas PN (LAME4),-4.12
2016,05,201605,Rico Corretora,Raia Drogasil ON (RADL3),4.91
2016,05,201605,Rico Corretora,Ultrapar ON (UGPA3),-5.76
2016,05,201605,Santander Corretora,Banco do Brasil ON (BBAS3),-25.01
2016,05,201605,Santander Corretora,BB Seguridade ON (BBSE3),-9.13
2016,05,201605,Santander Corretora,Estacio Part. ON (ESTC3),-8.51
2016,05,201605,Santander Corretora,Localiza ON (RENT3),0.77
2016,05,201605,Santander Corretora,Rumo Log. ON (RUMO3),10.75
2016,05,201605,XP Investimentos,BB Seguridade ON (BBSE3),-9.13
2016,05,201605,XP Investimentos,BM&FBovespa ON (BVMF3),-6.87
2016,05,201605,XP Investimentos,Ecorodovias ON (ECOR3),4.67
2016,05,201605,XP Investimentos,Itaú Unibanco PN (ITUB4),-11.58
2016,05,201605,XP Investimentos,Lojas Renner ON (LREN3),0.63
2016,04,201604,Ágora Investimentos,BB Seguridade ON (BBSE3),1.01
2016,04,201604,Ágora Investimentos,BRF ON (BRFS3),-4.11
2016,04,201604,Ágora Investimentos,CCR ON (CCRO3),15.32
2016,04,201604,Ágora Investimentos,Energias do Brasil ON (ENBR3),6.69
2016,04,201604,Ágora Investimentos,Hypermarcas ON (HYPE3),8.04
2016,04,201604,Ativa Investimentos,BR Malls Part. ON (BRML3),14.78
2016,04,201604,Ativa Investimentos,Equatorial ON (EQTL3),5.56
2016,04,201604,Ativa Investimentos,Itaú Unibanco PN (ITUB4),5.37
2016,04,201604,Ativa Investimentos,Raia Drogasil ON (RADL3),5.44
